Timestamp,GBP,USD
2023-07-28 17:41:22,0.856777,1.10334783
2023-07-28 18:01:23,0.85659632,1.10273327
2023-07-28 18:21:28,0.85695717,1.10283252
2023-07-28 18:41:38,0.85703093,1.10203808
2023-07-28 19:01:40,0.85711756,1.10218832
2023-07-28 19:21:44,0.85689622,1.10173959
2023-07-28 19:41:45,0.85714166,1.10220995
2023-07-28 20:01:46,0.85734083,1.10252302
2023-07-28 20:21:47,0.85744279,1.10262321
2023-07-28 20:41:49,0.8572957,1.10214341
2023-07-28 21:01:50,0.85734858,1.1024037
2023-07-28 21:21:58,0.85724603,1.10202351
2023-07-28 21:42:02,0.8574326,1.10212849
2023-07-28 22:02:03,0.85736991,1.10167376
2023-07-28 22:22:04,0.8576642,1.10169017
2023-07-28 22:42:05,0.85765373,1.10164808
2023-07-28 23:02:06,0.85774016,1.10174354
2023-07-28 23:22:07,0.85770449,1.10167483
2023-07-28 23:42:07,0.85768053,1.10169623
2023-07-29 00:02:08,0.85770551,1.10167489
2023-07-29 00:22:09,0.85766509,1.10167044
2023-07-29 00:42:10,0.85768033,1.10170134
2023-07-29 01:02:15,0.85762236,1.10162153
2023-07-29 01:22:16,0.85740365,1.10147718
2023-07-29 01:42:17,0.85752148,1.10160871
2023-07-29 02:02:18,0.85743926,1.10151218
2023-07-29 02:22:19,0.85742325,1.10149582
2023-07-29 02:42:20,0.85743124,1.10149031
2023-07-29 03:02:21,0.85743016,1.10151513
2023-07-29 03:22:22,0.85749139,1.10158832
2023-07-29 03:42:22,0.85741854,1.10148976
2023-07-29 04:02:23,0.85754585,1.10164908
2023-07-29 04:22:25,0.85742866,1.10145308
2023-07-29 04:42:26,0.85747295,1.10154647
2023-07-29 05:02:27,0.85743271,1.10150801
2023-07-29 05:22:28,0.85757044,1.1016701
2023-07-29 05:42:29,0.85742368,1.10149209
2023-07-29 06:02:30,0.85741687,1.1014925
2023-07-29 06:22:31,0.85742262,1.10151292
2023-07-29 06:42:32,0.85761822,1.10172831
2023-07-29 07:02:32,0.8574502,1.10152024
2023-07-29 07:22:33,0.85741739,1.10146691
2023-07-29 07:42:34,0.85743725,1.10149893
2023-07-29 08:02:35,0.8574271,1.10150546
2023-07-29 08:22:36,0.85743342,1.10152744
2023-07-29 08:42:37,0.85743174,1.10150681
2023-07-29 09:02:38,0.85757972,1.10167874
2023-07-29 09:22:39,0.85696202,1.10143899
2023-07-29 09:42:40,0.85708302,1.1015942
2023-07-29 10:02:41,0.85696767,1.10148657
2023-07-29 10:22:42,0.85699503,1.10148927
2023-07-29 10:42:43,0.8577701,1.10194406
2023-07-29 11:02:44,0.85792883,1.10212381
2023-07-29 11:22:44,0.85745402,1.10153694
2023-07-29 11:42:45,0.85742444,1.10148969
2023-07-29 12:02:46,0.85760718,1.10173747
2023-07-29 12:22:47,0.8574289,1.10150473
2023-07-29 12:42:55,0.85759417,1.1016611
2023-07-29 13:02:56,0.85792016,1.10221861
2023-07-29 13:22:56,0.85772641,1.10200815
2023-07-29 13:42:57,0.8576007,1.10188008
2023-07-29 14:02:58,0.85779838,1.10210782
2023-07-29 14:22:59,0.85762579,1.10188608
2023-07-29 14:43:00,0.85762579,1.10188608
2023-07-29 15:03:01,0.85762579,1.10188608
2023-07-29 15:23:02,0.85748777,1.10170875
2023-07-29 15:43:03,0.85748777,1.10170875
2023-07-29 16:03:04,0.85748777,1.10170875
2023-07-29 16:23:05,0.85737739,1.10156692
2023-07-29 16:43:08,0.85737739,1.10156692
2023-07-29 17:03:09,0.85737739,1.10156692
2023-07-29 17:23:10,0.8572891,1.10145349
2023-07-29 17:43:11,0.8572891,1.10145349
2023-07-29 18:03:12,0.85732091,1.10152511
2023-07-29 18:23:13,0.85723914,1.10142005
2023-07-29 18:43:13,0.85729264,1.10150371
2023-07-29 19:03:14,0.85732837,1.10155725
2023-07-29 19:23:15,0.85717219,1.10135658
2023-07-29 19:43:16,0.85717219,1.10135658
2023-07-29 20:03:17,0.85748636,1.10171359
2023-07-29 20:23:18,0.85737523,1.1015708
2023-07-29 20:43:19,0.85764889,1.10188507
2023-07-29 21:03:20,0.85786793,1.10213662
2023-07-29 21:23:21,0.85831555,1.10255813
2023-07-29 21:43:22,0.85831555,1.10255813
2023-07-29 22:03:23,0.85847014,1.10276896
2023-07-29 22:23:23,0.85819437,1.10241471
2023-07-29 22:43:24,0.85816492,1.102434
2023-07-29 23:03:25,0.85855852,1.10282713
2023-07-29 23:23:26,0.8583679,1.1025977
2023-07-29 23:43:27,0.8583679,1.1025977
2023-07-30 00:03:28,0.85844331,1.10270691
2023-07-30 00:23:29,0.85822392,1.10243497
2023-07-30 00:43:30,0.85858873,1.10282763
2023-07-30 01:03:31,0.85862,1.10289088
2023-07-30 01:23:33,0.85832518,1.10251218
2023-07-30 01:43:34,0.85840913,1.10263848
2023-07-30 02:03:34,0.8584763,1.10273954
2023-07-30 02:23:35,0.85857909,1.1028052
2023-07-30 02:43:36,0.85857909,1.1028052
2023-07-30 03:03:37,0.85863884,1.10292713
2023-07-30 03:23:38,0.85833837,1.10254116
2023-07-30 03:43:39,0.85841968,1.10266167
2023-07-30 04:03:40,0.85868903,1.10294377
2023-07-30 04:23:41,0.85845774,1.10267232
2023-07-30 04:43:42,0.85845774,1.10267232
2023-07-30 05:03:43,0.85851519,1.10276661
2023-07-30 05:23:44,0.85830738,1.10251607
2023-07-30 05:43:44,0.85863149,1.10286918
2023-07-30 06:03:45,0.85865421,1.10292412
2023-07-30 06:23:46,0.8583542,1.10253876
2023-07-30 06:43:47,0.85843234,1.10265975
2023-07-30 07:03:48,0.85849487,1.10275656
2023-07-30 07:23:49,0.85858725,1.10281217
2023-07-30 07:43:50,0.85858725,1.10281217
2023-07-30 08:03:51,0.85864407,1.10293159
2023-07-30 08:23:52,0.85834289,1.10254473
2023-07-30 08:43:53,0.8584233,1.10266452
2023-07-30 09:03:53,0.85853191,1.10276038
2023-07-30 09:23:54,0.85835494,1.102555
2023-07-30 09:43:55,0.85835494,1.102555
2023-07-30 10:03:57,0.85843294,1.10267274
2023-07-30 10:23:58,0.85828669,1.10249892
2023-07-30 10:43:58,0.85842383,1.10262787
2023-07-30 11:03:59,0.85848806,1.10273105
2023-07-30 11:24:00,0.8582182,1.10238441
2023-07-30 11:44:01,0.8582182,1.10238441
2023-07-30 12:04:02,0.8582182,1.10238441
2023-07-30 12:24:03,0.85800242,1.10210725
2023-07-30 12:44:04,0.85800242,1.10210725
2023-07-30 13:04:05,0.85786642,1.10194907
2023-07-30 13:24:06,0.85771855,1.10175913
2023-07-30 13:44:07,0.85771855,1.10175913
2023-07-30 14:04:08,0.85771855,1.10175913
2023-07-30 14:24:09,0.85760028,1.10160722
2023-07-30 14:44:10,0.85754477,1.10154913
2023-07-30 15:04:10,0.85754477,1.10154913
2023-07-30 15:24:11,0.85745924,1.10143926
2023-07-30 15:44:12,0.85745924,1.10143926
2023-07-30 16:04:13,0.85745924,1.10143926
2023-07-30 16:24:14,0.85737722,1.10134447
2023-07-30 16:44:15,0.85737722,1.10134447
2023-07-30 17:04:16,0.85737722,1.10134447
2023-07-30 17:24:17,0.85705474,1.10127556
2023-07-30 17:44:18,0.8569908,1.10127556
2023-07-30 18:04:19,0.85696845,1.10128382
2023-07-30 18:24:20,0.85689852,1.10122704
2023-07-30 18:44:20,0.85689239,1.10122704
2023-07-30 19:04:21,0.85688765,1.10122704
2023-07-30 19:24:22,0.85738233,1.10143139
2023-07-30 19:44:23,0.85738561,1.10144115
2023-07-30 20:04:24,0.85735207,1.10144989
2023-07-30 20:24:25,0.85743265,1.10240275
2023-07-30 20:44:26,0.85708954,1.10236432
2023-07-30 21:04:27,0.85751222,1.10192754
2023-07-30 21:24:28,0.857986,1.10186299
2023-07-30 21:44:29,0.85789722,1.10201125
2023-07-30 22:04:29,0.85761175,1.10208642
2023-07-30 22:24:31,0.85735336,1.10178567
2023-07-30 22:44:32,0.85750112,1.10186943
2023-07-30 23:04:33,0.85715473,1.10190608
2023-07-30 23:24:34,0.85765094,1.10239182
2023-07-30 23:44:35,0.85773353,1.10241192
2023-07-31 00:04:36,0.85789318,1.1027429
2023-07-31 00:24:36,0.85769051,1.10275105
2023-07-31 00:44:37,0.85755817,1.1026238
2023-07-31 01:04:42,0.85769762,1.10239539
2023-07-31 01:24:42,0.85759777,1.10268517
2023-07-31 01:44:43,0.85755419,1.10235484
2023-07-31 02:04:44,0.85727962,1.10216563
2023-07-31 02:24:45,0.85753249,1.10193107
2023-07-31 02:44:46,0.85744334,1.10212522
2023-07-31 03:04:47,0.85724232,1.10159473
2023-07-31 03:24:48,0.85711111,1.10138944
2023-07-31 03:44:49,0.85703969,1.10115898
2023-07-31 04:04:50,0.85693086,1.10152472
2023-07-31 04:24:51,0.85690166,1.10154403
2023-07-31 04:44:52,0.85687028,1.10167079
2023-07-31 05:04:52,0.85703648,1.10129668
2023-07-31 05:24:53,0.85703471,1.1011159
2023-07-31 05:44:54,0.85681087,1.10098966
2023-07-31 06:04:55,0.85665473,1.10066994
2023-07-31 06:24:56,0.85676987,1.10100777
2023-07-31 06:44:57,0.85680107,1.10093566
2023-07-31 07:04:58,0.8567103,1.10121341
2023-07-31 07:24:59,0.85668531,1.10133462
